,ano,cod_micror,nome_micro,ranking_idh,idh,ranking_renda,idh_renda,ranking_educacao,idh_educacao,ranking_longev,idh_longevidade,lat,long
54,1991,35055,Registro,1586.75,0.45116666666666666,1325.1666666666667,0.5949166666666666,1768.3333333333333,0.22483333333333336,1767.0833333333333,0.6959999999999998,-24.52553780210545,-47.778939499096275
55,1991,35056,Itanhaém,975.8,0.4892,633.6,0.641,1055.6,0.271,2256.0,0.6792000000000001,-24.2054121867661,-46.93788277175216
56,1991,35057,Osasco,819.75,0.5065000000000001,359.25,0.6842499999999999,1233.125,0.261375,747.625,0.7338749999999999,-23.486765724961188,-46.87716568332121
57,1991,35058,Franco da Rocha,809.75,0.504,248.5,0.68275,1120.75,0.268,1476.25,0.7044999999999999,-23.33245117285751,-46.60433294830976
58,1991,35059,Guarulhos,745.6666666666666,0.508,347.0,0.6706666666666666,1059.6666666666667,0.2713333333333333,978.0,0.7253333333333334,-23.33819233321965,-46.275071624272734
59,1991,35060,Itapecerica da Serra,996.0,0.492625,354.125,0.673875,1367.875,0.25287499999999996,1412.25,0.709375,-23.75944456246486,-46.93071466677127
60,1991,35061,São Paulo,226.75,0.5905,148.25,0.7235,300.125,0.39112500000000006,690.875,0.73675,-23.796893351190477,-46.65434144727847
61,1991,35062,Mogi das Cruzes,838.75,0.501875,541.625,0.646875,932.625,0.28250000000000003,1771.125,0.696375,-23.515251289514335,-46.20498102661074
62,1991,35063,Santos,419.0,0.552,218.16666666666666,0.6911666666666667,492.1666666666667,0.34800000000000003,1486.8333333333333,0.7086666666666667,-23.905947325,-46.27899966733404
63,2000,35001,Jales,876.1739130434783,0.6400434782608696,1739.0869565217392,0.6364347826086955,593.6521739130435,0.5305217391304348,1382.608695652174,0.7787826086956521,-20.225734949339383,-50.846655161320214
64,2000,35002,Fernandópolis,768.3636363636364,0.6479090909090909,1633.6363636363637,0.642090909090909,508.72727272727275,0.541090909090909,1202.0,0.7837272727272727,-20.09685070774751,-50.25580728314751
65,2000,35003,Votuporanga,749.1111111111111,0.6483333333333333,1248.7777777777778,0.6613333333333333,596.5555555555555,0.5318888888888887,1400.111111111111,0.7765555555555557,-20.287609720080564,-49.857935011158354
66,2000,35004,São José do Rio Preto,623.2413793103449,0.6569655172413794,966.4137931034483,0.6757586206896553,586.551724137931,0.5316896551724138,1006.8275862068965,0.7912413793103448,-20.747164822262835,-49.387042619979574
67,2000,35005,Catanduva,966.6923076923077,0.6337692307692309,1264.2307692307693,0.6591538461538461,1004.9230769230769,0.4886153846153846,908.8461538461538,0.793,-21.087423165315577,-48.90544375530454
68,2000,35006,Auriflama,594.0,0.6552222222222223,1292.6666666666667,0.6556666666666667,329.1111111111111,0.5597777777777778,1630.6666666666667,0.7685555555555557,-20.68655257542289,-50.357238714677806
69,2000,35007,Nhandeara,552.7777777777778,0.6651111111111113,1159.111111111111,0.6642222222222222,447.1111111111111,0.5598888888888889,846.0,0.7946666666666666,-20.785682091563128,-49.84912412849128
70,2000,35008,Novo Horizonte,744.3333333333334,0.6473333333333333,1261.6666666666667,0.6575000000000001,630.1666666666666,0.524,1041.0,0.789,-21.4057581126813,-49.353861490519215
71,2000,35009,Barretos,651.3333333333334,0.66,585.3333333333334,0.6960000000000001,777.0,0.522,800.3333333333334,0.7953333333333333,-20.537651136616667,-48.61516190974029
72,2000,35010,São Joaquim da Barra,637.2222222222222,0.6544444444444444,671.0,0.6877777777777777,707.0,0.5162222222222222,956.4444444444445,0.7907777777777779,-20.425783791663733,-48.06410887756407
73,2000,35011,Ituverava,882.6,0.6416000000000001,914.2,0.6761999999999999,914.0,0.5006,1245.6,0.7814000000000001,-20.23981011861089,-47.80530144057534
74,2000,35012,Franca,1409.5,0.6099,1442.9,0.6505,1422.0,0.4551,1584.2,0.7707,-20.357958685757296,-47.4342412596671
75,2000,35013,Jaboticabal,680.7647058823529,0.653,741.8823529411765,0.6884705882352941,756.5882352941177,0.5136470588235293,1048.7058823529412,0.7895294117647061,-21.155584987634374,-48.44885120443689
76,2000,35014,Ribeirão Preto,663.25,0.6575000000000001,530.3125,0.7050625,779.25,0.5151249999999999,1144.875,0.7854374999999999,-21.2382935965104,-47.814453710240294
77,2000,35015,Batatais,634.8333333333334,0.6541666666666667,696.3333333333334,0.6895000000000001,785.0,0.5095000000000001,828.1666666666666,0.7988333333333334,-21.142893746538167,-47.336745090853775
78,2000,35016,Andradina,639.8181818181819,0.6606363636363638,1432.7272727272727,0.6523636363636365,331.09090909090907,0.5723636363636364,1569.2727272727273,0.7736363636363638,-20.858937483458558,-51.308028451134994
79,2000,35017,Araçatuba,499.42857142857144,0.668142857142857,1176.0,0.6701428571428572,283.57142857142856,0.5772857142857143,1468.0,0.7734285714285714,-21.095629025409597,-50.54065079922788
80,2000,35018,Birigui,873.5,0.641,1486.2222222222222,0.6495555555555556,693.7222222222222,0.5222777777777777,1367.7777777777778,0.7784444444444445,-21.287573674617878,-50.177674346061025
81,2000,35019,Lins,934.875,0.6388750000000001,1062.875,0.6708749999999999,878.5,0.5023749999999999,1466.25,0.7745,-21.70019063646799,-49.75394932931915
82,2000,35020,Bauru,949.0952380952381,0.638,1277.0,0.6606190476190477,866.7142857142857,0.507047619047619,1399.4285714285713,0.7778571428571429,-22.22329321292618,-49.14281890929554
83,2000,35021,Jaú,627.75,0.6567500000000001,735.0833333333334,0.6865000000000001,713.25,0.5180833333333333,845.8333333333334,0.7980833333333334,-22.304754092095944,-48.61592361081602
84,2000,35022,Avaré,1322.375,0.6153749999999999,1266.75,0.659875,1392.5,0.4565,1478.375,0.776,-23.209900198237452,-49.00800890266082
85,2000,35023,Botucatu,826.8571428571429,0.6444285714285714,608.5714285714286,0.6952857142857142,1010.2857142857143,0.49242857142857144,1125.4285714285713,0.7842857142857144,-22.93941931500903,-48.34057541507896
86,2000,35024,Araraquara,840.6,0.645,1036.6,0.6710666666666666,813.2666666666667,0.5144,1233.0,0.7811333333333332,-21.68010000550743,-48.67231248188738
87,2000,35025,São Carlos,475.8333333333333,0.6733333333333333,610.0,0.6973333333333334,462.5,0.5545,945.3333333333334,0.7913333333333333,-21.99955595399425,-47.89766701940417
88,2000,35026,Rio Claro,396.8333333333333,0.6733333333333335,355.1666666666667,0.7120000000000001,507.8333333333333,0.5408333333333334,911.6666666666666,0.7948333333333334,-22.31382668012417,-47.780637412967614
89,2000,35027,Limeira,476.375,0.6718750000000001,384.75,0.7097500000000001,618.5,0.5308749999999999,684.375,0.8071250000000001,-22.517158285387527,-47.358657032626496
90,2000,35028,Piracicaba,584.8333333333334,0.67225,473.9166666666667,0.7173333333333334,718.8333333333334,0.5291666666666668,752.8333333333334,0.8038333333333334,-22.743464399862404,-47.75432639118771
91,2000,35029,Pirassununga,492.75,0.66925,381.25,0.70775,605.25,0.5375,954.25,0.79125,-21.94641942377429,-47.26207998149345
92,2000,35030,São João da Boa Vista,721.7142857142857,0.6535,765.7142857142857,0.6850714285714287,828.6428571428571,0.5106428571428571,727.7857142857143,0.8004285714285715,-21.745732177737615,-46.84019905077056
93,2000,35031,Moji Mirim,516.1428571428571,0.6667142857142857,438.14285714285717,0.7055714285714286,678.0,0.5258571428571429,630.7142857142857,0.8017142857142858,-22.453517842307004,-47.003854647964594
94,2000,35032,Campinas,370.125,0.6885624999999999,324.25,0.7338749999999999,513.8125,0.5515,518.8125,0.809625,-22.817802930663273,-47.17303983053197
95,2000,35033,Amparo,710.375,0.65825,529.375,0.709125,937.75,0.5022500000000001,734.5,0.804375,-22.692736488746082,-46.71315529406982
96,2000,35034,Dracena,853.7,0.6445000000000001,1629.1,0.6424,612.7,0.5343000000000001,1297.3,0.7834999999999999,-21.38980932292343,-51.66124265694786
97,2000,35035,Adamantina,843.9285714285714,0.6437857142857144,1804.4285714285713,0.6325714285714286,513.0,0.545142857142857,1379.2142857142858,0.7765714285714286,-21.706114739408626,-50.997687816078276
98,2000,35036,Presidente Prudente,836.5333333333333,0.6443000000000001,1633.5333333333333,0.6424333333333335,567.7,0.5366000000000001,1326.4666666666667,0.7779333333333331,-22.15951232678118,-51.60014152025931
99,2000,35037,Tupã,1004.7142857142857,0.6321428571428571,1566.857142857143,0.6438571428571428,853.5714285714286,0.5002857142857142,1124.2857142857142,0.7852857142857143,-21.908422549296027,-50.56244362660368
100,2000,35038,Marília,919.7692307692307,0.6432307692307693,1204.3076923076924,0.6624615384615384,808.0,0.5236923076923077,1558.6153846153845,0.7718461538461538,-22.239588412690985,-49.93117196876107
